"Stimulus","Participant","Age","Sex","Sexual_Orientation","Religion","Religion_Spirituality","Religion_Activity","Education","Nationality","Ethnicity","Date","Time","Duration_Questionnaires","Duration_Task","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Block1_Trial","Questionnaire_RT","PhysicalAttractiveness","GeneralAttractiveness","Trustworthy","Familiar","Block2_Trial","Real","Realness_RT","SimulationMonitoring","Stimulus_Sex","Stimulus_SameSex","IPIP6_Extraversion","IPIP6_Conscientiousness","IPIP6_Neuroticism","IPIP6_Openness","IPIP6_HonestyHumility","IPIP6_Agreeableness","Social_Anxiety","Social_Phobia","AI_1_RealisticImages","AI_2_Unethical","AI_3_VideosReal","AI_4_DailyLife","AI_5_ImitatingReality","AI_6_Dangerous","AI_7_RealisticVideos","AI_8_Exciting","AI_9_Applications","AI_10_FaceErrors","FFNI_AcclaimSeeking","FFNI_Arrogance","FFNI_Authoritativeness","FFNI_Distrust","FFNI_Entitlement","FFNI_Exhibitionism","FFNI_Exploitativeness","FFNI_GrandioseFantasies","FFNI_Indifference","FFNI_LackOfEmpathy","FFNI_Manipulativeness","FFNI_NeedForAdmiration","FFNI_ReactiveAnger","FFNI_Shame","FFNI_ThrillSeeking","SelfAttractiveness1","SelfAttractiveness2","GPTS_Reference","GPTS_Persecution","IUS_ProspectiveAnxiety","IUS_InhibitoryAnxiety","Attention_Check1","Attention_Check2","Attention_Check3","Norms_Dominant","Norms_Trustworthy","Norms_Smart","Norms_Warm","Norms_Attractive"
"NF-1032.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",96,3362.19999998808,0.59998,0.629974,0.659968,0.69996,25,0.30004,1960.69999998808,-0.4,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.67,4.27,4.73,4.02,5.49
"NF-1034.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",58,6337,0.230054,0.210058,0.260048,1e-04,18,0.719956,1237.10000002384,0.44,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.7,3.41,3.74,2.63,3.67
"NF-1036.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",17,3993.40000003576,0.669966,0.669966,0.639972,1e-04,90,0.769946,1236.90000003576,0.54,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.12,4.24,4.4,3.83,4.38
"NF-1037.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",16,6062.80000001192,0.35003,0.35003,0.390022,1e-04,40,0.94991,1087.90000003576,0.9,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.38,4.36,4.62,3.82,4.56
"NF-1039.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",20,6714.79999995232,0.609978,0.190062,0.619976,0.230054,1,0.120076,3349.10000002384,-0.76,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.84,4.48,4.52,4.25,4
"NF-1040.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",23,6004.40000003576,0.230054,0.180064,0.519996,0.230054,50,0.74995,1205.60000002384,0.5,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.14,3.65,4.47,3.1,4
"NF-1041.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",97,3346,0.260048,0.360028,0.380024,0.030094,58,0.59998,1255.69999998808,0.2,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.78,4.29,4.56,3.27,4.33
"NF-1042.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",87,4581.59999996424,0.330034,0.390022,0.440012,1e-04,13,0.84993,1294.30000001192,0.7,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.08,4.15,4.73,3.44,4.75
"NF-1043.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",33,3892.39999997616,0.54999,0.539992,0.619976,1e-04,82,0.240052,1438.69999998808,-0.52,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.35,4.21,4.81,3.29,4.98
"NF-1044.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",80,4526.5,0.230054,0.280044,0.5,1e-04,61,0.240052,1005.30000001192,-0.52,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.82,3.52,4.32,3.16,4.32
"NF-1045.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",44,3114.5,0.5,0.490002,0.5,1e-04,77,0.05009,1307.40000003576,-0.9,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.85,4.28,4.55,4.11,4.89
"NF-1046.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",62,5544.5,0.360028,0.30004,0.589982,1e-04,20,0.110078,1535.89999997616,-0.78,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.85,4,4.75,4.05,5
"NF-1047.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",7,5927.30000001192,0.370026,0.280044,0.629974,1e-04,65,0.669966,1134.10000002384,0.34,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.7,3.7,3.85,3.21,3.74
"NF-1048.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",14,3462.39999997616,0.5,0.5,0.5,1e-04,53,0.629974,2202.69999998808,0.26,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.72,4.56,4.89,4.46,5.09
"NF-1049.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",12,4991.90000003576,0.739952,0.659968,0.529994,1e-04,62,0.689962,1251,0.38,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.86,3.98,4.3,3.68,4.46
"NF-1050.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",45,4981.10000002384,0.40002,0.320036,0.5,0.040092,99,0.659968,1102,0.32,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,4.19,3.48,3.9,3.05,4.42
"NF-1051.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",4,5253.09999996424,0.689962,0.629974,0.839932,0.030094,14,0.84993,1697.19999998808,0.7,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.67,4.16,4.31,4.09,3.91
"NF-1053.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",92,4817.30000001192,0.15007,0.140072,0.5,1e-04,56,0.74995,1225.89999997616,0.5,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.76,3.55,3.98,3.22,3.45
"NF-1054.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",43,4614.5,0.370026,0.280044,0.509998,1e-04,70,0.639972,1248,0.28,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.83,3.9,4.72,3.23,4.2
"NF-1056.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",86,4523.40000003576,0.370026,0.30004,0.5,1e-04,91,0.030094,1216.10000002384,-0.94,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.76,3.71,4.21,2.95,5.19
"NF-1057.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",22,5784,0.270046,0.310038,0.509998,1e-04,33,0.719956,1206.5,0.44,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.67,3.8,3.92,2.82,4.08
"NF-1059.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",100,3120.5,0.330034,0.360028,0.5,1e-04,108,0.659968,1675.69999998808,0.32,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.52,3.4,3.85,2.56,3.02
"NF-1060.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",29,3960.80000001192,0.609978,0.609978,0.709958,1e-04,84,0.769946,1017,0.54,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.45,4.64,4.76,4.65,4.41
"NF-1061.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",13,4689.80000001192,0.729954,0.74995,0.69996,1e-04,29,1e-04,1553.39999997616,-1,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,4.36,4.1,4.52,3.82,4.64
"NF-1062.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",47,3923.5,0.54999,0.440012,0.529994,1e-04,79,0.30004,1737,-0.4,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.81,4.27,4.65,3.98,4.54
"NF-1063.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",35,4193.19999998808,0.79994,0.270046,0.74995,1e-04,27,1e-04,2272.90000003576,-1,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,3.24,3.85,4.16,3.24,5.44
"NF-1065.jpg","5d7f8ffae664ab001967d9d3_7mrcg",26,"Male","Homosexual","No Religion",0,0,"High School","Estonia","Caucasian","01/09/2022","12:40:11",4.83090166666607,11.4835616666714,"1920x1080",2.0736,60.02,"chrome","104.0.0","Desktop","Windows 10",83,3742.09999996424,0.609978,0.370026,0.619976,0.060088,8,0.130074,1519.59999996424,-0.74,"Female","Opposite",0.2125,0.4625,0.4925,1,0.535,0.9475,0.551666666666667,0.568333333333333,0.79,0.38,0,1,0.32,0.61,0.63,0.78,1,0.31,0.625,0.46,0.52,0.375,0.565,0.4,0.325,0.61,0.485,0.155,0.475,0.66,0.46,0.625,0.27,0.74,0.67,0.0875,0.288,0.582857142857143,0.626,1,1,1,2.7,5.09,5.26,4.98,5.21
